stage,run_group,image,source_path,budget,seed,strategy,max_side,iters,renderer
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,0,aniso_flanking,768,1500,cuda
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,0,quadtree_wse,768,1500,cuda
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,0,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,0,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,0,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,1,aniso_onedge,768,1500,cuda
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,1,aniso_flanking,768,1500,cuda
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,1,quadtree_wse,768,1500,cuda
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,1,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,1,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,kodim22,results/datasets/abl004/kodak24/kodim22.png,2000,1,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,0,aniso_onedge,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,0,aniso_flanking,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,0,quadtree_wse,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,0,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,0,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,0,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,1,aniso_onedge,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,1,aniso_flanking,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,1,quadtree_wse,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,1,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,1,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,kodim23,results/datasets/abl004/kodak24/kodim23.png,2000,1,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,0,aniso_onedge,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,0,aniso_flanking,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,0,quadtree_wse,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,0,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,0,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,0,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,1,aniso_onedge,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,1,aniso_flanking,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,1,quadtree_wse,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,1,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,1,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,kodim24,results/datasets/abl004/kodak24/kodim24.png,2000,1,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,0,aniso_onedge,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,0,aniso_flanking,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,0,quadtree_wse,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,0,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,0,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,0,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,1,aniso_onedge,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,1,aniso_flanking,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,1,quadtree_wse,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,1,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,1,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000009,tests/test_images/COCO_train2014_000000000009.jpg,2000,1,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,0,aniso_onedge,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,0,aniso_flanking,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,0,quadtree_wse,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,0,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,0,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,0,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,1,aniso_onedge,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,1,aniso_flanking,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,1,quadtree_wse,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,1,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,1,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000025,tests/test_images/COCO_train2014_000000000025.jpg,2000,1,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,0,aniso_onedge,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,0,aniso_flanking,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,0,quadtree_wse,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,0,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,0,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,0,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,1,aniso_onedge,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,1,aniso_flanking,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,1,quadtree_wse,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,1,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,1,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000030,tests/test_images/COCO_train2014_000000000030.jpg,2000,1,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,0,aniso_onedge,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,0,aniso_flanking,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,0,quadtree_wse,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,0,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,0,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,0,floyd_steinberg,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,1,aniso_onedge,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,1,aniso_flanking,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,1,quadtree_wse,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,1,quadtree_hybrid,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,1,iso_blue_noise,768,1500,cuda
1,stage1_budget2000,COCO_train2014_000000000034,tests/test_images/COCO_train2014_000000000034.jpg,2000,1,floyd_steinberg,768,1500,cuda
